ma_san_pham,hinh_anh,hinh_anh_2
422213242,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422213242-1692759107_img_380x380_64adc6_fit_center.jpg
422215099,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422215099-1695616187_img_380x380_64adc6_fit_center.jpg
422211602,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-kem-chong-nang-nivea-ho-tro-mo-dom-nau-ngua-tham-nam-40ml-1713847653_img_380x380_64adc6_fit_center.jpg
422217747,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422217747-1705574183_img_380x380_64adc6_fit_center.png
422207250,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422207250-1700100987_img_380x380_64adc6_fit_center.jpg
331300021,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-kem-chong-nang-curel-protection-face-cream-spf-30-pa-30g_img_380x380_64adc6_fit_center.jpg
422229206,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/g/o/google-shopping-gel-sua-chong-nang-senka-spf50-pa-80g-1690187701-1733374820_img_380x380_64adc6_fit_center.jpg
422228708,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/g/o/google-shopping-kem-chong-nang-svr-lam-giam-mun-spf50-50ml-mau-moi-1649402223-1731901048_img_380x380_64adc6_fit_center.jpg
422209610,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422209610-1728896136_img_380x380_64adc6_fit_center.jpg
422227537,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/g/o/google-shopping-sua-chong-nang-avene-quang-pho-rong-cho-da-dau-mun-50ml-1671165082-1728270389_img_380x380_64adc6_fit_center.jpg
422206142,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422206142-1705051296_img_380x380_64adc6_fit_center.jpg
422226085,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/g/o/google-shopping-hsd-08-2025-sua-chong-nang-naris-duong-sang-nang-tone-da-40g-1725956182_img_380x380_64adc6_fit_center.jpg
249500003,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-kem-chong-nang-sunplay-duong-am-da-30g-1658305767_img_380x380_64adc6_fit_center.jpg
422207297,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-gel-chong-nang-biore-mang-nuoc-duong-am-spf50-pa-155ml-1650513962_img_380x380_64adc6_fit_center.jpg
422207303,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/k/e/kem-chong-nang-vat-ly-pho-rong-1708509006_img_380x380_64adc6_fit_center.jpg
422211182,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-combo-eucerin-kem-chong-nang-eucerin-cho-da-nhon-mun-50ml-nuoc-tay-trang-cho-da-nhay-cam-100ml_KgEQwk1JEmWmWSwQ_img_380x380_64adc6_fit_center.png
422212040,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/g/o/google-shopping-mua-2-tang-1-nuoc-tay-trang-hada-labo-chong-nang-sunplay-nang-tong-tang-chong-nang-bao-ve-vuot-troi-1681960979_img_380x380_64adc6_fit_center.jpg
422203025,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422203025-1700107999_img_380x380_64adc6_fit_center.jpg
422201368,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-kem-chong-nang-freeplus-che-khuyet-diem-tone-trung-binh-30g-1706608968_img_380x380_64adc6_fit_center.jpg
422221972,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-kem-chong-nang-emmie-bao-ve-phuc-hoi-spf50-pa-50g-1716276002_img_380x380_64adc6_fit_center.jpg
422209673,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422209673-1699323742_img_380x380_64adc6_fit_center.jpg
422208225,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-gel-chong-nang-vichy-bao-ve-da-ngua-tham-nam-50ml_WUt8yF1LZ6H6pTo2_img_380x380_64adc6_fit_center.png
422219460,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-kem-chong-nang-altruist-spf-50-100ml-1-1712655084_img_380x380_64adc6_fit_center.jpg
422205452,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/g/o/google-shopping-kem-chong-nang-naruko-tram-tra-ngan-ngua-mun-30ml-moi_img_380x380_64adc6_fit_center.jpg
204900068,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-204900068-1700117745_img_380x380_64adc6_fit_center.png
422224896,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/g/o/google-shopping-sua-chong-nang-duong-da-senka-spf50-pa-40ml-1722661039_img_380x380_64adc6_fit_center.jpg
422228891,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422228891-1732780700_img_380x380_64adc6_fit_center.jpg
422229181,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/g/o/google-shopping-sua-rua-mat-tao-bot-senka-chiet-xuat-dat-set-trang-120g-1694570828-1733297995_img_380x380_64adc6_fit_center.jpg
422229030,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/g/o/google-shopping-serum-chong-nang-3-trong-1-senka-duong-sang-da-che-khuyet-diem-40g-1659406962-1732765318_img_380x380_64adc6_fit_center.jpg
422213609,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422213609-1690341974_img_380x380_64adc6_fit_center.png
422212941,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422212941-1696328334_img_380x380_64adc6_fit_center.png
422203883,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422203883-1728977733_img_380x380_64adc6_fit_center.jpg
422219613,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-kem-chong-nang-the-saem-kiem-dau-nang-tone-sang-hong-50g-1712803813_img_380x380_64adc6_fit_center.jpg
422201110,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-bo-doi-vichy-chong-nang-ngua-sam-da-duong-da-cang-muot_GZ9iY8NWH1XT7SRw_img_380x380_64adc6_fit_center.png
422203404,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422203404-1693993631_img_380x380_64adc6_fit_center.png
422213999,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422213999-1700042374_img_380x380_64adc6_fit_center.png
204900155,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-kem-chong-nang-la-roche-posay-nang-tong-mau-sang-anh-hong-30ml_WcBVe9TAtPVU3pWN_img_380x380_64adc6_fit_center.png
422211437,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-bo-doi-vichy-chong-nang-bao-ve-da-50ml-serum-khoang-phuc-hoi-10ml_uGDNrKnWWG6y2oaf_img_380x380_64adc6_fit_center.png
422213779,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-kem-chong-nang-menard-uv-cream-65g-1713493833_img_380x380_64adc6_fit_center.jpg
422214099,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422214099-1703744765_img_380x380_64adc6_fit_center.png
248700114,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-248700114-1728979986_img_380x380_64adc6_fit_center.jpg
205100137,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-205100137-1695896128_img_380x380_64adc6_fit_center.png,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-205100137-1695896128_img_380x380_64adc6_fit_center.png
200400003,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-nuoc-tay-trang-bioderma-danh-cho-da-nhay-cam-500ml-1716538823_img_380x380_64adc6_fit_center.jpg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-nuoc-tay-trang-bioderma-danh-cho-da-nhay-cam-500ml-1716538823_img_380x380_64adc6_fit_center.jpg
200400004,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-nuoc-tay-trang-bioderma-danh-cho-da-dau-hon-hop-500ml-1690274181_img_380x380_64adc6_fit_center.jpg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-nuoc-tay-trang-bioderma-danh-cho-da-dau-hon-hop-500ml-1690274181_img_380x380_64adc6_fit_center.jpg
422204884,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422204884-1689925661_img_380x380_64adc6_fit_center.png,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422204884-1689925661_img_380x380_64adc6_fit_center.png
422223245,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-nuoc-tay-trang-simple-sach-sau-cap-am-da-tang-400ml_QWdxccdw72buVf1U_img_380x380_64adc6_fit_center.png,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-nuoc-tay-trang-simple-sach-sau-cap-am-da-tang-400ml_QWdxccdw72buVf1U_img_380x380_64adc6_fit_center.png
422209671,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-nuoc-tay-trang-simple-lam-sach-trang-diem-va-cap-am-400ml_f545QTS2gpL3yrWZ_img_380x380_64adc6_fit_center.png,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-nuoc-tay-trang-simple-lam-sach-trang-diem-va-cap-am-400ml_f545QTS2gpL3yrWZ_img_380x380_64adc6_fit_center.png
205100146,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-205100146-1695896051_img_380x380_64adc6_fit_center.png,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-205100146-1695896051_img_380x380_64adc6_fit_center.png
204900024,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-204900024-1729572131_img_380x380_64adc6_fit_center.jpg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-204900024-1729572131_img_380x380_64adc6_fit_center.jpg
422211183,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422211183-1696227431_img_380x380_64adc6_fit_center.png
422222531,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-combo-cocoon-nuoc-can-bang-sen-hau-giang-310ml-nuoc-tay-trang-bi-dao-500ml-1717033779_img_380x380_64adc6_fit_center.jpg
205100136,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-205100136-1695896221_img_380x380_64adc6_fit_center.png
204900025,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-nuoc-tay-trang-la-roche-posay-danh-cho-da-dau-da-nhay-cam-400ml_M3Q7jw8hXtoQs5LU_img_380x380_64adc6_fit_center.png
422204904,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-nuoc-tay-trang-garnier-lam-sach-sau-lop-trang-diem-400ml-1732334658_img_380x380_64adc6_fit_center.jpg
422204259,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422204259-1695788175_img_380x380_64adc6_fit_center.png
422201504,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422201504-1689925342_img_380x380_64adc6_fit_center.png
422206648,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422206648-1695785208_img_380x380_64adc6_fit_center.png
422204910,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-nuoc-tay-trang-garnier-danh-cho-da-nhay-cam-400ml-1732335243_img_380x380_64adc6_fit_center.jpg
422211334,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-sap-tay-trang-banila-co-original-cho-moi-loai-da-100ml_HFqHiwKXD1A1Z1J6_img_380x380_64adc6_fit_center.png
422212329,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-combo-cocoon-nuoc-tay-trang-bi-dao-500ml-gel-rua-mat-bi-dao-310ml_YgAc7d2UT6mugj2v_img_380x380_64adc6_fit_center.png
422204576,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-nuoc-tay-trang-chacott-for-professionals-500ml_du9jAVP3TX8iZ9rq_img_380x380_64adc6_fit_center.png
422211446,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422211446-1695723623_img_380x380_64adc6_fit_center.png
422203645,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422203645-1733714490_img_380x380_64adc6_fit_center.jpg
224100022,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-dau-tay-trang-hada-labo-sach-sau-duong-am-toi-uu-200ml-1724140138_img_380x380_64adc6_fit_center.jpg
422220606,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-combo-2-nuoc-tay-trang-garnier-danh-cho-da-dau-va-mun-400ml-moi_KsQrZGBn98BqHAjz_img_380x380_64adc6_fit_center.png
422216270,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422216270-1699843862_img_380x380_64adc6_fit_center.png
422211445,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422211445-1695723517_img_380x380_64adc6_fit_center.png
422204906,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422204906-1696235881_img_380x380_64adc6_fit_center.png
422211447,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422211447-1695721840_img_380x380_64adc6_fit_center.png
308100023,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-308100023-1727748597_img_380x380_64adc6_fit_center.jpg
422220609,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-combo-2-nuoc-tay-trang-garnier-lam-sach-sau-lop-trang-diem-400ml_ya4tBGQYu22p68mB_img_380x380_64adc6_fit_center.png
422205552,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-bo-doi-la-roche-posay-nuoc-tay-trang-lam-sach-da-dau_iHqhtQ9gLHc2VTMz_img_380x380_64adc6_fit_center.png
422221746,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-nuoc-tay-trang-jmsolution-hyaluronic-acid-moi-loai-da-850ml-1715404613_img_380x380_64adc6_fit_center.jpg
223600026,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-223600026-1698739604_img_380x380_64adc6_fit_center.jpg
422215345,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422215345-1696493470_img_380x380_64adc6_fit_center.png
211300005,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-211300005-1731657239_img_380x380_64adc6_fit_center.jpg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-211300005-1731657239_img_380x380_64adc6_fit_center.jpg
422210956,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-dau-tay-trang-kose-softymo-lam-sach-sau-lo-chan-long-230ml-1717063525_img_380x380_64adc6_fit_center.jpg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-dau-tay-trang-kose-softymo-lam-sach-sau-lo-chan-long-230ml-1717063525_img_380x380_64adc6_fit_center.jpg
422220612,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-combo-2-nuoc-tay-trang-garnier-danh-cho-da-nhay-cam-400ml_N7h57pNsvW33FDB9_img_380x380_64adc6_fit_center.png,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-combo-2-nuoc-tay-trang-garnier-danh-cho-da-nhay-cam-400ml_N7h57pNsvW33FDB9_img_380x380_64adc6_fit_center.png
422214577,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422214577-1731902426_img_380x380_64adc6_fit_center.jpg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422214577-1731902426_img_380x380_64adc6_fit_center.jpg
422227321,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422227321-1727748398_img_380x380_64adc6_fit_center.jpg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422227321-1727748398_img_380x380_64adc6_fit_center.jpg
422216594,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422216594-1729570141_img_380x380_64adc6_fit_center.jpg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422216594-1729570141_img_380x380_64adc6_fit_center.jpg
422223636,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-nuoc-tay-trang-eveline-hyaluron-clinic-b5-cap-am-500ml-1719890539_img_380x380_64adc6_fit_center.jpg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-nuoc-tay-trang-eveline-hyaluron-clinic-b5-cap-am-500ml-1719890539_img_380x380_64adc6_fit_center.jpg
223600035,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-223600035-1698736736_img_380x380_64adc6_fit_center.jpg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-223600035-1698736736_img_380x380_64adc6_fit_center.jpg
422208807,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422208807-1695782175_img_380x380_64adc6_fit_center.png
422214148,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-combo-2-nuoc-tay-trang-simple-lam-sach-trang-diem-vuot-troi-400ml_LXPbM92bg1yrLoAt_img_380x380_64adc6_fit_center.png
204900005,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-nuoc-tay-trang-la-roche-posay-cho-da-nhay-cam-50ml_HvH3CvZh33pBQpFC_img_380x380_64adc6_fit_center.png
100750038,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-100750038-1704430283_img_380x380_64adc6_fit_center.png
422202151,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422202151-1694075472_img_380x380_64adc6_fit_center.png
293500005,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-293500005-1696655428_img_380x380_64adc6_fit_center.png
422223922,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-nuoc-tay-trang-drceutics-sach-min-mang-cho-moi-loai-da-500ml_vmYkW8G5kCWttPry_img_380x380_64adc6_fit_center.png
100230059,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-nuoc-tay-trang-bioderma-danh-cho-da-dau-hon-hop-100ml-1690274725_img_380x380_64adc6_fit_center.jpg
422211444,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422211444-1695722578_img_380x380_64adc6_fit_center.png
422205382,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422205382-1695095473_img_380x380_64adc6_fit_center.png
422212874,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422212874-1689748012_img_380x380_64adc6_fit_center.png
422201120,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422201120-1732612515_img_380x380_64adc6_fit_center.jpg
377400001,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-nuoc-tay-trang-chiet-xuat-cay-phi-derladie-500ml-1716601937_img_380x380_64adc6_fit_center.jpg
422204657,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422204657-1689924678_img_380x380_64adc6_fit_center.png
204900039,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-combo-la-roche-posay-chong-nang-kiem-dau-khong-mau-50ml-nuoc-tay-trang-da-dau-50ml_YC4husQQtYk55Mvt_img_380x380_64adc6_fit_center.png
422216449,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422216449-1731665004_img_380x380_64adc6_fit_center.jpg
422214579,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-combo-simple-tay-trang-200ml-sua-rua-mat-150ml-nuoc-hoa-hong-200ml-1708329183_img_380x380_64adc6_fit_center.jpg
422217698,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-dau-tay-trang-ma-nyo-nguyen-chat-200ml_kAzm2pyBXs77nWgN_img_380x380_64adc6_fit_center.png
422218426,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-nuoc-tay-trang-jmsolution-lam-sach-bo-sung-do-am-850ml-1708936275_img_380x380_64adc6_fit_center.png
422227762,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-combo-garnier-serum-giam-mun-mo-tham-nuoc-tay-trang-cho-da-dau-mun-30ml-125ml-1728528236_img_380x380_64adc6_fit_center.jpg
422209045,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-nuoc-tay-trang-swiss-image-3-trong-1-sach-sau-400ml_iqVBDFbDzmRsEkFq_img_380x380_64adc6_fit_center.png
422216271,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422216271-1699843170_img_380x380_64adc6_fit_center.png
422216603,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-combo-2-nuoc-tay-trang-la-roche-posay-danh-cho-da-nhay-cam-400ml_bKsHMtAtdhBZbvFb_img_380x380_64adc6_fit_center.png
422211999,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-combo-garnier-nuoc-tay-trang-va-serum-cho-da-dau-mun-2-mon-1732692839_img_380x380_64adc6_fit_center.jpg
422205819,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422205819-1695271278_img_380x380_64adc6_fit_center.png
318900003,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-318900003-1730427677_img_380x380_64adc6_fit_center.jpg
204900009,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-nuoc-tay-trang-la-roche-posay-danh-cho-da-nhay-cam-200ml_nKsGzrhZh99g1Jqr_img_380x380_64adc6_fit_center.png,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-nuoc-tay-trang-la-roche-posay-danh-cho-da-nhay-cam-200ml_nKsGzrhZh99g1Jqr_img_380x380_64adc6_fit_center.png
422210954,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-dau-tay-trang-kose-softymo-lam-sach-da-nhanh-chong-230ml-1708576150_img_380x380_64adc6_fit_center.jpg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-dau-tay-trang-kose-softymo-lam-sach-da-nhanh-chong-230ml-1708576150_img_380x380_64adc6_fit_center.jpg
100230057,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-nuoc-tay-trang-bioderma-danh-cho-da-nhay-cam-250ml-1716969128_img_380x380_64adc6_fit_center.jpg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-nuoc-tay-trang-bioderma-danh-cho-da-nhay-cam-250ml-1716969128_img_380x380_64adc6_fit_center.jpg
213300013,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-dau-tay-trang-biore-cho-moi-loai-da-150ml-1717389373_img_380x380_64adc6_fit_center.jpg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-dau-tay-trang-biore-cho-moi-loai-da-150ml-1717389373_img_380x380_64adc6_fit_center.jpg
422213311,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422213311-1698736882_img_380x380_64adc6_fit_center.jpg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422213311-1698736882_img_380x380_64adc6_fit_center.jpg
422228248,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-combo-2-dau-tay-trang-cocoon-chiet-xuat-hoa-hong-140ml_EbqXiN5ycW6iMAXd_img_380x380_64adc6_fit_center.png,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-combo-2-dau-tay-trang-cocoon-chiet-xuat-hoa-hong-140ml_EbqXiN5ycW6iMAXd_img_380x380_64adc6_fit_center.png
422217420,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422217420-1703834400_img_380x380_64adc6_fit_center.jpg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422217420-1703834400_img_380x380_64adc6_fit_center.jpg
422216602,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-combo-2-nuoc-tay-trang-la-roche-posay-cho-da-dau-nhay-cam-400ml_KW66qNgqmFrjQrC4_img_380x380_64adc6_fit_center.png,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-combo-2-nuoc-tay-trang-la-roche-posay-cho-da-dau-nhay-cam-400ml_KW66qNgqmFrjQrC4_img_380x380_64adc6_fit_center.png
422216610,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422216610-1700536990_img_380x380_64adc6_fit_center.jpg
422214159,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-nuoc-tay-trang-swiss-image-cho-da-hon-hop-da-dau-400ml_zchZMDr4MrCbcRpM_img_380x380_64adc6_fit_center.png
204900120,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-combo-la-roche-posay-gel-rua-mat-cho-da-dau-200ml-nuoc-tay-trang-da-nhay-cam-50ml_WRyvWEeXhzcawQ5Z_img_380x380_64adc6_fit_center.png
422224607,https://hasaki.vn/img/placeholder.svg,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-dau-tay-trang-bioderma-ho-tro-sach-sau-diu-nhe-150ml-1721639079_img_380x380_64adc6_fit_center.jpg
